,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
24398,116526,Olav Johan Sundal,M,20,181.1561134,79.203782,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",1
24399,116530,Harry Fritz Klas Sundberg,M,26,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,1
24400,116533,"Nils Johan ""John"" Sundberg",M,35,177,79,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",1
24401,116539,Martin Johnsrud Sundby,M,25,174,72,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,1
24402,116539,Martin Johnsrud Sundby,M,29,174,72,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,1
24403,116546,Olav Sunde,M,24,180,77,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Javelin Throw,1
24404,116548,Jrgen Lars Sundelin,M,23,181,70,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,1
24405,116549,Peter Nils Sundelin,M,21,191,87,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,1
24406,116551,Ulf Artur Sundelin,M,25,185,73,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,1
24407,116553,"Daniel Alrik ""Dan"" Sundn-Cullberg",M,25,181.1561134,79.203782,Swedish Star,SWE,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,1
24408,116557,Paul Benedict Sunderland,M,32,195,86,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,1
24409,116566,Mats Johan Sundin,M,34,193,100,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24410,116567,Karl Ronnie Sundin,M,35,186,100,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24411,116568,Johan Adolf Sundkvist,M,22,168,65,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",1
24412,116572,Karl-Axel Sundqvist,M,29,184,88,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",1
24413,116578,Holger Bertil Sundstrm,M,39,186,85,Humbug V,SWE,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,1
24414,116589,Sung Yu-Chi,M,26,174,68,Chinese Taipei,TPE,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Men's Featherweight,1
24415,116598,Klaus Uuno Suomela (Lindholm-),M,23,181.1561134,79.203782,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",1
24416,116603,Kalevi Ensio Suoniemi,M,25,164,63,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,1
24417,116606,Tommy Roger Suoraniemi,M,23,164,65,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,1
24418,116610,Bedich upk,M,25,181.1561134,79.203782,Czechoslovakia,TCH,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,1
24419,116610,Bedich upk,M,25,181.1561134,79.203782,Czechoslovakia,TCH,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Rope Climbing,1
24420,116610,Bedich upk,M,29,181.1561134,79.203782,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Team All-Around,1
24421,116624,Andrzej Supron,M,27,169,66,Poland,POL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1
24422,116628,Andrey Aleksandrovich Suraykin,M,23,170,68,Soviet Union-2,URS,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Mixed Pairs,1
24423,116641,Bruny Surin,M,29,180,81,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,1
24424,116656,Christian S,M,23,186,77,Germany,GER,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,1
24425,116662,Hermawan Susanto,M,24,170,62,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Singles,1
24426,116664,Herman Johan Suselbeek,M,24,183,85,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,1
24427,116667,Timo Antero Susi,M,29,179,78,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24428,116672,Marian Franciszek Suski,M,26,172,65,Poland,POL,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",1
24429,116676,Viktor Nikolayevich Suslin,M,24,190,99,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,1
24430,116681,Henri Lon Victor Susse,M,55,181.1561134,79.203782,Favorite-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,1
24431,116681,Henri Lon Victor Susse,M,55,181.1561134,79.203782,Favorite-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,1
24432,116701,Gary Lee Suter,M,37,183,93,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24433,116703,"Robert Allen ""Rob"" Suter",M,22,175,81,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24434,116704,Ryan Suter,M,25,185,91,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24435,116710,Darren John Sutherland,M,26,182,75,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,1
24436,116715,Hugh Robert Sutherland,M,25,181.1561134,79.203782,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24437,116716,Ivan Carl Sutherland,M,25,183,86,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,1
24438,116727,Emil Sutor,M,48,181.1561134,79.203782,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Reliefs",1
24439,116736,Andreas Suttner,M,35,181.1561134,79.203782,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",1
24440,116739,"Robert Mandel ""Bob"" Sutton",M,21,181.1561134,79.203782,Angelita,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 8 metres,1
24441,116745,Henry Cecil Sutton,M,39,181.1561134,79.203782,Cobweb-1,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 8 metres,1
24442,116762,Taisto Juhani Suutarinen,M,28,164,61.5,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,1
24443,116762,Taisto Juhani Suutarinen,M,32,164,61.5,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,1
24444,116773,Raymond Andr Marie Suvigny,M,29,181.1561134,59,France,FRA,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,1
24445,116774,Sten Suvio (Schuschin-),M,24,170,66.5,Finland,FIN,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Welterweight,1
24446,116795,Yury Suzdaltsev,M,22,173,69,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,1
24447,116801,Daichi Suzuki,M,21,180,68,Japan,JPN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Backstroke,1
24448,116812,Hiroshi Suzuki,M,18,181.1561134,79.203782,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,1
24449,116812,Hiroshi Suzuki,M,18,181.1561134,79.203782,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,1
24450,116817,Keiji Suzuki,M,24,185,100,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Heavyweight,1
24451,116835,Sujaku Suzuki,M,44,181.1561134,79.203782,Japan,JPN,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",1
24452,116851,Christoffer Svae,M,27,189,79.203782,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Curling,Curling Men's Curling,1
24453,116856,Anton vajlen,M,26,184,86,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,1
24454,116858,Gunde Anders Svan,M,22,188,81,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,1
24455,116858,Gunde Anders Svan,M,22,188,81,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,1
24456,116858,Gunde Anders Svan,M,22,188,81,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,1
24457,116858,Gunde Anders Svan,M,22,188,81,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,1
24458,116858,Gunde Anders Svan,M,26,188,81,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,1
24459,116858,Gunde Anders Svan,M,26,188,81,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,1
24460,116859,Lasse Jemon Svan Hansen,M,32,185,85,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,1
24461,116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 5 mile,1
24462,116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Marathon,1
24463,116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,26,168,59,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 5 mile,1
24464,116863,Ladislav vanda,M,28,176,75,Czechoslovakia,TCH,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,1
24465,116876,Jens Arne Svartedal,M,29,181,62,Norway,NOR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,1
24466,116877,Dmitry Valeryevich Svatkovsky,M,20,188,79,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,1
24467,116877,Dmitry Valeryevich Svatkovsky,M,28,188,79,Russia,RUS,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,1
24468,116886,Jan vda,M,28,183,81,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,1
24469,116889,Per Vilhelm Rudolf Svedberg,M,25,181.1561134,79.203782,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1
24470,116897,Rbert vehla,M,23,186,86,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24471,116914,Christian Valdemar Svendsen (-Hauer),M,21,181.1561134,79.203782,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",1
24472,116916,Emil Hegle Svendsen,M,24,185,77,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,1
24473,116916,Emil Hegle Svendsen,M,24,185,77,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,1
24474,116916,Emil Hegle Svendsen,M,24,185,77,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,1
24475,116916,Emil Hegle Svendsen,M,28,185,77,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,1
24476,116916,Emil Hegle Svendsen,M,28,185,77,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,1
24477,116920,Jon Howard Svendsen,M,30,190,93,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,1
24478,116924,Poul Verner Svendsen,M,25,181.1561134,79.203782,Denmark,DEN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,1
24479,116928,Alf Erik Gillis Svensn,M,26,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",1
24480,116935,Artur Hjalmar Slve Svensson,M,23,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 400 metres Relay,1
24481,116938,Carl Gustaf Gunnar Svensson,M,26,181.1561134,79.203782,Sweden,SWE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,1
24482,116941,Egon Edvin Roland Svensson,M,22,181.1561134,79.203782,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",1
24483,116944,Karl Eric Emanuel Svensson,M,28,180,75,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,1
24484,116946,Konrad Martin Fritiof Svensson,M,23,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1
24485,116950,Gottfrid Cervantius Svensson,M,30,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Freestyle",1
24486,116952,Gustaf Arthur Leopold Svensson,M,38,181.1561134,79.203782,Elsie,SWE,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 40 metres,1
24487,116958,Karl Oskar Svensson,M,26,181.1561134,79.203782,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,1
24488,116959,Karl-Erik Svensson,M,21,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",1
24489,116961,Karl-Johan Svensson (Sarland),M,21,181.1561134,79.203782,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,1
24490,116961,Karl-Johan Svensson (Sarland),M,25,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",1
24491,116962,Kjell Gustaf Svensson,M,25,176,72,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24492,116963,Lars ke Svensson,M,25,181.1561134,79.203782,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24493,116966,Lars Magnus Svensson,M,30,180,80,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24494,116968,Erik Marcus Svensson,M,26,176,68,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,1
24495,116971,Per Oskar Svensson,M,21,188,105,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1
24496,116973,Ragnar Ossian Svensson,M,37,181.1561134,79.203782,Elsie,SWE,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 40 metres,1
24497,116976,Johan Rudolf Svensson,M,25,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1
24498,116976,Johan Rudolf Svensson,M,25,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1
24499,116976,Johan Rudolf Svensson,M,29,181.1561134,79.203782,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1
24500,116976,Johan Rudolf Svensson,M,33,181.1561134,79.203782,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1
24501,116977,Karl Johan Sigurd Svensson,M,35,181.1561134,79.203782,Sweden,SWE,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",1
24502,116978,Thorsten Roland Svensson,M,22,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,1
24503,116980,Tomas Runar Svensson,M,24,193,93,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,1
24504,116980,Tomas Runar Svensson,M,28,193,93,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,1
24505,116980,Tomas Runar Svensson,M,32,193,93,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,1
24506,116982,Stanislav Sventek,M,33,189,91,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24507,116989,German Aleksandrovich Sveshnikov,M,23,174,75,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",1
24508,116989,German Aleksandrovich Sveshnikov,M,27,174,75,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",1
24509,116989,German Aleksandrovich Sveshnikov,M,31,174,75,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",1
24510,116993,Sergey Aleksandrovich Svetlov,M,27,185,88,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24511,116997,Aksel Lund Svindal,M,27,189,100,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,1
24512,116997,Aksel Lund Svindal,M,27,189,100,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,1
24513,116997,Aksel Lund Svindal,M,27,189,100,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,1
24514,117002,Georgy Vladimirovich Sviridenko,M,25,186,86,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,1
24515,117007,Aleksey Vladimirovich Svirin,M,25,202,103,Russia,RUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,1
24516,117008,Pavol Svitana,M,27,181.1561134,79.203782,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24517,117009,Oleksandr Mykolaiovych Svitlychniy,M,23,164,60,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,1
24518,117009,Oleksandr Mykolaiovych Svitlychniy,M,28,164,60,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,1
24519,117012,David Svoboda,M,27,183,76,Czech Republic,CZE,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,1
24520,117016,Jindich Svoboda,M,27,181,78,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,1
24521,117018,Ji Svoboda,M,27,186,78,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,1
24522,117023,Oldich Svoboda,M,25,187,98,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24523,117024,Petr Svoboda,M,31,186,89,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24524,117026,Radoslav Svoboda,M,26,183,83,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,1
24525,117033,Oldich Svojanovsk,M,26,187,94,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,1
24526,117033,Oldich Svojanovsk,M,30,187,94,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,1
24527,117034,Pavel Svojanovsk,M,29,193,99,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,1
24528,117034,Pavel Svojanovsk,M,32,193,99,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,1
24529,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,28,181.1561134,79.203782,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot, Team",1
24530,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,32,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",1
24531,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,32,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",1
24532,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,40,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot",1
24533,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,40,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",1
24534,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,40,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",1
24535,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,44,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Single Shot, Team",1
24536,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,44,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Double Shot",1
24537,117045,"Alfred Gomer Albert ""Alf"" Swahn",M,44,181.1561134,79.203782,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Double Shot, Team",1
24538,117046,Oscar Gomer Swahn,M,60,181.1561134,79.203782,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot",1
24539,117046,Oscar Gomer Swahn,M,60,181.1561134,79.203782,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot, Team",1
24540,117046,Oscar Gomer Swahn,M,60,181.1561134,79.203782,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Double Shot",1
24541,117046,Oscar Gomer Swahn,M,64,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",1
24542,117046,Oscar Gomer Swahn,M,64,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",1
24543,117046,Oscar Gomer Swahn,M,72,181.1561134,79.203782,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",1
24544,117052,"Michael Lee ""Mike"" Swain",M,27,175,71,United States,USA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,1
24545,117067,Matthew Swann,M,23,170,64,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,1
24546,117069,Sidney Ernest Swann,M,21,181.1561134,73,Leander Club-1,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,1
24547,117069,Sidney Ernest Swann,M,29,181.1561134,73,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,1
24548,117072,Duane Alexander Swanson,M,22,188,79,United States,USA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,1
24549,117082,Armand Joseph Antoine Alexis Swartenbroecks,M,27,182,75,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,1
24550,117085,Edwin Paul Swatek,M,19,181.1561134,79.203782,Chicago Athletic Association-2,USA,1904 Summer,1904,Summer,St. Louis,Water Polo,Water Polo Men's Water Polo,1
24551,117100,Patrick John Sweeney,M,23,157,50,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,1
24552,117100,Patrick John Sweeney,M,36,157,50,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,1
24553,117111,Anthony Ahasuerus Hendrik Sweijs,M,47,181.1561134,79.203782,Netherlands,NED,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",1
24554,117118,Egbert Swensson,M,24,177,76,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,1
24555,117133,Piotr Jarosaw wierczewski,M,20,181,80,Poland,POL,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,1
24556,117143,"Alfred James ""Jimmy"" Swift",M,21,181.1561134,79.203782,South Africa,RSA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",1
24557,117143,"Alfred James ""Jimmy"" Swift",M,25,181.1561134,79.203782,South Africa,RSA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's 1,000 metres Time Trial",1
24558,117149,Thomas Swindlehurst,M,33,181.1561134,108,Liverpool Police Team-2,GBR,1908 Summer,1908,Summer,London,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,1
24559,117151,"Henricus Adrianus Joseph ""Eric"" Swinkels",M,27,185,83,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,1
24560,117173,Leszek Swornowski,M,25,170,62,Poland,POL,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",1
